objectid,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,extra
em_049,Quadrant Electrometer with Cover,James W. Queen & Co.,,,Electricity_and_Magnetism,,Located in display case G1b,,,,em_049,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_049.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_049_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_049_th.jpg,,,
em_050,Small Galvanometer,Leeds and Northrup Co.,,"A galvanometer is a device for  detecting  electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.  

Cat. No. P120053-1",Electricity_and_Magnetism,Galvanometers,Display Case G1a,,,,em_050,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_050.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_050_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_050_th.jpg,,,
em_053,Hollow Cylinder,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_053,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_053.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_053_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_053_th.jpg,,,
em_054,Eight Leyden Jars in a Box,,,"The Leyden Jar was a sensational advancement for studies of electricity in the 18th century. A high voltage device made from simple materials, it was the first condenser, a precursor to the capacitor, storing electric energy until discharged. Such a device enabled a number of medical, engineering, and experimental applications. 
The Leyden Jar is a wide mouthed glass with metal wrapped around the outside and on the inside. The jar is filled with water or another liquid such as alcohol. A metal rod passes through the nonconductive top, reaching down to the liquid. When an electric charge is created (in this period, by an electrostatic friction machine) and somebody or a conductive object touches both the metal top of the rod and the outside metal, an electric shock jumps springs between the rod and the conductive agent, discharging the electricity stored in the jar's glass.
Two parties are credited with its invention, independently but around the same time: Ewald Georg von Kleist and Pieter van Musschenbroek, in 1745-1746. Musschenbroek and his assistant, Andreas Cunaeus, are given the namesake as they published their findings. It is named for the town and the University of Leiden, where they worked. Beyond its scientific merit, it was promoted commercially as a 'flask'  for wealthy people with scientific wonder.
The Leyden jars at Grinnell College are arranged in a box configuration, an advancement made by Benjamin Franklin in 1747-1748. This setup creates the ""Leyden Battery,"" allowing a stronger charge to be collectively built and stored. Such a design enabled the invention of the wireless telegraph at the beginning of the 20th century.

-Felipe Gentle 2017

References

	Katz, Eugenii. ""Pieter (Petrus) Van Musschenbroek."" Musschenbroek. Institute of Chemistry, Hebrew University of Jerusalem, 2004. Web. 12 Apr. 2017. 

	Terra Incognita Interactive Productions. ""'Electrical Battery' of Leyden Jars, 1760-1769."" The Benjamin Franklin Tercentenary. Franklin and Marshall College, n.d. Web. 12 Apr. 2017. 

	Wikisource contributors. ""1911 Encyclopædia Britannica/Leyden Jar."" Wikisource . Wikisource , 8 Sep. 2016. Web. 13 Apr. 2017.

_________________________________________

A Leyden jar is a device made from a glass jar coated inside and out with metal sheets and a conducting rod inserted vertically through the jar to make contact with both the inner and outer sheets. The Leyden jar was the first form of a capacitor or condenser—a circuit device which stores electrical charge. It was independently designed by both the German deacon Ewald Georg von Kleist in 1744 and the Dutch scientists Pieter van Musschenbroek and Andreas Cunaeus in 1746 at the University of Leyden—hence its name. The development of the Leyden jar derives from an early conception of electricity as a fluid, wherein electricity was thought to be storable in containers using water or alcohol. Early attempts at storing electricity featured the conduction of electricity into a water-filled jar and discharging this electricity to the ground through a human interface. Successfully development allowed charging of the jar through the connection of one terminal of an electrostatic generator to the conducting rod and one to the outer foil. After charging, Leyden jars proved to be useful as portable sources of current through which experiments and demonstrations could be carried out, possibly in contexts where the use of an electrostatic generator is inconvenient and/or impossible. These particular Leyden jars are connected in parallel which allows for the storage of greater charge than an individual jar. This parallel connection was pioneered by Benjamin Franklin, who’s study of Leyden jars—and electricity in general—helped contribute the “drastic revision of the [electricity] fluid theory. . . and the first full paradigm for electricity” (Kuhn, The Structure of Scientific Revolutions, p. 62). 

-Ben Hoekstra 2019",Electricity_and_Magnetism,,,,,,em_054,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_054.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_054_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_054_th.jpg,,,
em_055,Insulator Table,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_055,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_055.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_055_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_055_th.jpg,,,
em_056,Discharger,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_056,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_056.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_056_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_056_th.jpg,,,
em_057,Electrostatic Machine,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_057,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_057.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_057_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_057_th.jpg,,,
em_059,Electrophorius Plate,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_059,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_059.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_059_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_059_th.jpg,,,
em_060,Three Electrostatic Discs,,,,Electricity_and_Magnetism,,,,,,em_060,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_060.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_060_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_060_th.jpg,,,
em_061,Discharge Apparatus with Various Forms of Poles,James W. Queen & Co.,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_061,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_061.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_061_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_061_th.jpg,,,
em_062,Epinius' Condenser,James W. Queen & Co.,,"This is a capacitor with adjustable plates and a plate of glass which can be inserted between the plates. With static charges on the plates, the effects of plate separation and nature of the dielectric between the plates can be studied.

This was purchased from Queen & Company, but the date is unknown.",Electricity_and_Magnetism,,,,,,em_062,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_062.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_062_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_062_th.jpg,,,
em_064,Hand-Driven Generator,Palmer & Hall,,This hand-driven generator was made by Palmer & Hall of Boston. Turning the wheel rotates two coils wound about iron cores which are at the ends of a horseshoe permanent magnet.,Electricity_and_Magnetism,,Display Case G1a,,,,em_064,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_064.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_064_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_064_th.jpg,,,
em_065,Standard Cell,Weston Electric Instrument Co.,,,Electricity_and_Magnetism,,Display Case B5,,,,em_065,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_065.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_065_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_065_th.jpg,,,
em_066,Standard Resistor with Mercury Cups,,1892,"This resistor is exactly 10 ohms at a temperature of 23.7 degrees C. It was purchased in 1892 for $5.00.

Connection to a circuit was made through mercury in the cups into which the heavy leads from the resistor dip.",Electricity_and_Magnetism,,Display Case B5,,,,em_066,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_066.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_066_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_066_th.jpg,,,
em_067,Two Inductors,Hartman & Braun,1893,,Electricity_and_Magnetism,,Display Case B5,,,,em_067,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_067.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_067_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_067_th.jpg,,,
em_068,Inductor,Hartman & Braun A.G.,,"0.1 H
No. 245",Electricity_and_Magnetism,,Display Case B5,,,,em_068,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_068.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_068_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_068_th.jpg,,,
em_069,One True Ohm,,,,Electricity_and_Magnetism,,Display Case B5,,,,em_069,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_069.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_069_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_069_th.jpg,,,
em_070,Wattmeter Weston 310,Weston Electric Instrument Co.,,,Electricity_and_Magnetism,,Display Case B5,,,,em_070,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_070.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_070_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_070_th.jpg,,,
em_071,One Ohm Thermometer,,,,Electricity_and_Magnetism,,Display Case B5,,,,em_071,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_071.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_071_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_071_th.jpg,,,
em_072,One-Third Microfarad Standard,,,,Electricity_and_Magnetism,,Display Case B5,,,,em_072,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_072.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_072_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_072_th.jpg,,,
em_073,Watt Hour Meter,Westinghouse Electric Corp.,,,Electricity_and_Magnetism,,Display Case B5,,,,em_073,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_073.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_073_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_073_th.jpg,,,
em_074,Voltmeter 420,Triplett Electrical Instrument Co.,,"0-10 Volts DC
Model 420",Electricity_and_Magnetism,Analog_Meters,Display Case B5,,,,em_074,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_074.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_074_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_074_th.jpg,,,
em_075,Variable Self Inductor,Leeds and Northrup Co.,,,Electricity_and_Magnetism,,Display Case B5,,,,em_075,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_075.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_075_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_075_th.jpg,,,
em_076,DC Ammeter,Whitney Electrical Instrument Co.,,,Electricity_and_Magnetism,Analog_Meters,Display Case B5,,,,em_076,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_076.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_076_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_076_th.jpg,,,
em_077,Standard Cell,Epply  Laboratory,,,Electricity_and_Magnetism,,Display Case B5,,,,em_077,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_077.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_077_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_077_th.jpg,,,
em_079,Galvanometer,Griffin and George Ltd,,A galvanometer is a device for  detecting  electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,,,,,,em_079,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_079.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_079_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_079_th.jpg,,,
em_080,"Wheatstone Bridge
Leeds and Northrup  Cat. No. 4760",Leeds and Northrup Co.,,,Electricity_and_Magnetism,Bridges,Storage Location B3a,,,,em_080,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_080.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_080_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_080_th.jpg,,,
em_082,Oelke Grinnell Potentiometer,Wilkens-Anderson Co.,,"Designed by Professor William Oelke, Grinnell College Chemist",Electricity_and_Magnetism,Potentiometers,Display Case H1,,,,em_082,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_082.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_082_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_082_th.jpg,,,
em_084,0.2 MF Capacitor,Leeds and Northrup Co.,,,Electricity_and_Magnetism,,Storage Location H1b,,,,em_084,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_084.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_084_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_084_th.jpg,,,
